"product_index";"product_name";"product_tag";"product_kcal";"product_protein";"product_Na";"product_Ka";"product_P";"product_carbohydrate";"product_protein_range"
1187;"香菇平均值";"菇類";37.5844;2.8994;1.4361;257.354;80.0642;7.4666;0
1188;"姬松茸";"菇類";40.4188;4.0275;1.4985;272.292;87.4954;6.8662;0
1189;"草菇";"菇類";35.7491;3.8025;2.825;411.22;103.4;5.8715;0
1190;"草菇罐頭";"菇類";30.5562;3.2895;305.719;3.8692;43.703;5.3997;0
1191;"酒杯菇";"菇類";49.9389;4.583;1.298;293.192;89.308;8.9815;0
1192;"乾木耳(紅耳仔)";"菇類";328.349;6.6;53.57;474.56;127.03;79.4791;0
1193;"乾木耳(黑耳仔)";"菇類";337.703;21.392;11.99;2481.44;788.31;69.6227;0
1194;"乾木耳平均值";"菇類";333.026;13.996;32.78;1478.0;457.67;74.5509;0
1195;"乾白花菇";"菇類";309.897;18.714;5.071;2379.13;646.91;64.5477;0
1196;"乾竹笙";"菇類";312.116;17.517;28.305;2400.81;339.97;64.0664;0
1197;"乾花菇";"菇類";316.73;17.0485;4.4455;1855.01;406.616;67.4435;0
1198;"乾柳松菇";"菇類";285.756;23.48;5.8048;3035.47;999.845;53.4602;0
1199;"乾香菇";"菇類";335.341;22.552;16.7467;1815.18;521.513;67.5868;0
1200;"乾香菇平均值";"菇類";322.494;19.7679;8.5556;1967.38;534.997;66.2586;0
1201;"乾姬松茸";"菇類";293.629;33.967;22.697;2535.11;781.267;46.7216;0
1202;"乾猴頭菇";"菇類";311.17;12.287;3.288;3671.84;863.348;64.3347;0
1203;"乾鈕釦菇";"菇類";328.009;20.757;7.959;1820.2;564.948;65.4563;0
1204;"乾銀耳";"菇類";313.15;9.753;28.98;2694.99;577.23;72.6913;0
1205;"喜來菇";"菇類";37.0486;3.539;0.684;361.653;135.299;6.2506;0
1206;"富珍茸";"菇類";37.4175;2.999;0.601;215.224;66.753;6.7732;0
1207;"猴頭菇";"菇類";30.5007;2.065;2.22;314.42;57.195;5.8647;0
1208;"猴頭菇罐頭";"菇類";28.6652;0.969;174.235;1.701;33.9023;6.4716;0
1209;"鈕釦菇";"菇類";23.1069;2.044;0.974;170.248;52.436;4.5517;0
1210;"滑菇";"菇類";27.879;2.537;1.54;252.378;54.129;4.8359;0
1211;"銀耳罐頭";"菇類";47.6069;0.08;7.4;10.0;6.0;11.96;0
1212;"醃漬香菇";"菇類";50.4262;3.04;723.0;41.0;32.0;10.63;0
1213;"鮑魚菇";"菇類";21.8883;1.689;1.98;340.69;15.87;4.0485;0
1214;"鮑魚菇平均值";"菇類";24.0329;1.8712;6.1817;337.53;44.6534;4.4045;0
1215;"鴻喜菇";"菇類";27.7082;2.741;1.646;332.111;83.4805;4.8864;0
1216;"雞腿菇";"菇類";297.559;20.138;72.576;3716.41;872.199;59.7591;0
1217;"蠔菇";"菇類";26.1775;2.0533;10.3833;334.37;73.4367;4.7604;0
1218;"木瓜牛奶";"飲料類";42.1972;1.653;9.287;109.56;25.429;7.6653;0
1219;"仙草蜜";"飲料類";34.936;0.0;48.0;15.0;1.0;8.8;0
1220;"冬瓜茶";"飲料類";32.7922;0.0;15.75;1.97;2.01;8.26;0
1221;"加鹽沙士";"飲料類";61.7509;0.834;17.296;0.71;0.338;5.0569;0
1222;"可可粉";"飲料類";441.597;20.751;25.6;5477.21;780.0;43.838;0
1223;"可樂";"飲料類";50.9748;0.0;6.62;0.0;15.79;12.84;0
1224;"可樂(低熱量)";"飲料類";1.3101;0.0;9.62;0.0;7.89;0.33;0
1225;"奶茶(三合一)";"飲料類";41.6658;0.458;18.04;34.71;18.12;9.472;0
1226;"奶茶沖泡包(三合一)";"飲料類";448.434;1.724;244.55;748.74;256.87;82.3467;0
1227;"生啤酒";"飲料類";69.2815;0.389;2.3;43.41;27.81;8.2432;0
1228;"白葡萄酒";"飲料類";133.884;0.143;3.28;115.83;11.29;14.1844;0
1229;"多多綠茶(全糖)";"飲料類";48.682;1.059;10.081;22.961;7.097;10.9973;0
1230;"米漿(散裝)";"飲料類";61.249;0.6;2.0;13.0;11.0;13.7;0
1231;"米醋飲料";"飲料類";51.7688;0.0;63.08;9.73;2.22;13.04;0
1232;"西瓜汁(非原汁)";"飲料類";26.6859;1.105;1.201;87.761;8.386;6.1052;0
1233;"即溶咖啡粉";"飲料類";360.46;16.612;86.46;4575.3;310.88;71.2048;0
1234;"沙士";"飲料類";36.4049;0.0;4.65;0.0;1.19;9.17;0
1235;"沙士(低糖)";"飲料類";43.0892;0.0;0.0;0.0;0.0;10.8537;0
1236;"汽水(綜合口味)";"飲料類";42.0225;0.0;7.99;0.25;0.31;10.585;0
1237;"汽水(維生素強化)";"飲料類";45.5359;0.0;10.01;0.0;9.26;11.47;0
1238;"乳酸飲料";"飲料類";44.3515;0.22;19.99;13.22;9.26;10.95;0
1239;"咖啡(三合一)";"飲料類";39.1166;0.881;25.13;75.0;20.83;8.179;0
1240;"咖啡沖泡包(三合一)";"飲料類";433.387;4.843;43.18;840.86;187.72;82.9857;0
1241;"果汁醋飲料(綜合)";"飲料類";36.9706;0.0;42.38;2.14;3.37;9.3125;0
1242;"芭樂汁(非原汁)";"飲料類";44.7356;0.15;24.0;15.0;3.0;10.96;0
1243;"保久米漿";"飲料類";61.9324;1.026;20.6795;24.2475;31.1754;11.2929;0
1244;"柳橙汁(非原汁)";"飲料類";49.8459;0.11;22.0;21.0;4.0;12.31;0
1245;"珍珠奶茶(去冰,半糖)";"飲料類";82.8559;0.2488;0.0;0.0;0.0;14.4857;0
1246;"珍珠奶茶(去冰,全糖)";"飲料類";93.2957;0.2423;0.0;0.0;0.0;17.8917;0
1247;"珍珠奶茶(去冰,微糖)";"飲料類";74.7294;0.2323;0.0;0.0;0.0;13.53;0
1248;"紅茶(大麥)";"飲料類";34.1738;0.0;7.78;6.0;3.76;8.608;0
1249;"紅茶(蘋果)";"飲料類";36.4049;0.0;5.49;23.61;0.5;9.17;0
1250;"紅茶沖泡包(檸檬)";"飲料類";394.922;0.0;5.5;174.51;3.37;99.4767;0
1251;"紅茶茶湯";"飲料類";0.1383;0.057;0.0;0.0;0.0;0.0;0
1252;"紅葡萄酒";"飲料類";136.123;0.103;2.6;122.4;9.57;14.7886;0
1253;"美式咖啡(無糖)";"飲料類";2.2369;0.209;1.689;62.121;4.031;0.2507;0
1254;"茉莉花茶";"飲料類";28.2681;0.056;19.06;14.12;4.93;7.064;0
1255;"茉莉花茶湯";"飲料類";0.2524;0.064;0.0;0.0;0.0;0.0;0
1256;"拿鐵咖啡(無糖)";"飲料類";42.6961;2.981;28.284;176.09;81.242;3.3635;0
1257;"烏梅汁";"飲料類";57.3677;0.259;9.639;43.994;4.157;13.8231;0
1258;"烏龍奶茶(去冰,半糖)";"飲料類";61.8153;0.241;0.0;0.0;0.0;9.5745;0
1259;"烏龍奶茶(去冰,全糖)";"飲料類";74.2078;0.2348;0.0;0.0;0.0;12.2655;0
1260;"烏龍奶茶(去冰,微糖)";"飲料類";58.8494;0.2473;0.0;0.0;0.0;8.0623;0
1261;"烏龍茶";"飲料類";0.3985;0.05;7.17;15.47;0.86;0.05;0
1262;"烏龍茶(去冰,半糖)";"飲料類";20.931;0.0633;0.0;0.0;0.0;5.202;0
1263;"烏龍茶(去冰,全糖)";"飲料類";35.402;0.0633;0.0;0.0;0.0;8.828;0
1264;"烏龍茶(去冰,微糖)";"飲料類";15.3862;0.0708;0.0;0.0;0.0;3.7771;0
1265;"烏龍茶茶湯";"飲料類";0.0806;0.0;0.0;0.0;0.0;0.0203;0
1266;"啤酒";"飲料類";66.7393;0.0;2.55;31.44;21.56;8.8764;0
1267;"陳年紹興酒";"飲料類";198.506;1.84;2.55;27.04;31.41;19.0544;0
1268;"麥片沖泡包(三合一)";"飲料類";405.871;11.0;313.0;773.0;524.0;74.3;0
1269;"麥茶";"飲料類";17.6268;0.0;17.96;8.85;5.86;4.44;0
1270;"菊花茶";"飲料類";29.4177;0.0;17.17;11.65;2.72;7.41;0
1271;"黑豆茶";"飲料類";12.6583;0.0;3.23;36.01;6.26;3.1885;0
1272;"黑麥汁";"飲料類";51.5519;0.322;5.661;24.245;19.188;12.6434;0
1273;"黑棗茶";"飲料類";46.052;0.0;3.41;2.9;2.6;11.6;0
1274;"黑糯米漿";"飲料類";49.705;0.399;14.19;8.88;6.37;11.5789;0
1275;"楊桃汁(非原汁)";"飲料類";48.1764;0.04;149.0;19.0;9.0;11.96;0
1276;"葡萄柚汁(非原汁)";"飲料類";41.0237;0.21;24.0;51.0;20.0;9.65;0
1277;"運動飲料";"飲料類";28.2291;0.08;41.08;17.74;0.59;7.03;0
1278;"綠茶";"飲料類";21.3586;0.0;8.96;2.87;2.6;5.38;0
1279;"綠茶茶湯";"飲料類";0.3637;0.053;0.0;0.0;0.0;0.0382;0
1280;"維生素強化飲料(胡蘿蔔素)";"飲料類";39.1045;0.0;7.88;3.81;1.96;9.85;0
1281;"維生素強化飲料(綜合)";"飲料類";53.7186;0.15;38.37;6.6;22.2;13.38;0
1282;"維生素強化飲料(維生素C)";"飲料類";56.6122;0.0;1.88;0.62;0.51;14.26;0
1283;"鳳梨汁(非原汁)";"飲料類";47.2586;0.26;33.0;35.0;21.0;11.26;0
1284;"燕麥奶";"飲料類";43.5832;1.029;14.011;31.154;28.922;8.063;0
1285;"蕃茄汁(非原汁)";"飲料類";22.2419;0.74;98.0;170.0;15.0;4.43;0
1286;"龜苓茶";"飲料類";32.7668;0.0;17.84;30.08;13.11;8.2536;0
1287;"糙米漿";"飲料類";70.6255;1.2805;19.9675;36.228;23.5911;11.5907;0
1288;"糙秈米漿";"飲料類";67.659;0.855;28.245;42.497;23.9371;11.3778;0
1289;"薑母茶";"飲料類";27.8297;0.0;26.17;13.49;6.6;7.01;0
1290;"薑茶沖泡包";"飲料類";395.581;0.3;13.84;176.5;11.08;98.6888;0
1291;"鮮奶可可";"飲料類";79.1068;2.106;37.684;161.71;96.755;11.6364;0
1292;"鮮奶茶(無糖)";"飲料類";26.3515;2.018;11.872;61.617;27.714;1.3876;0
1293;"檸檬汁(非原汁)";"飲料類";32.4271;0.789;0.643;14.816;1.08;7.0648;0
1294;"雞精";"飲料類";34.1275;8.581;86.37;183.76;17.39;0.0;0
1295;"糯米漿";"飲料類";50.5203;0.76;26.66;20.78;8.77;10.2297;0
1296;"蘆薈露飲料";"飲料類";43.2333;0.0;8.33;12.87;6.25;10.89;0
1297;"蘋果汁(非原汁)";"飲料類";46.6051;0.06;14.0;32.0;4.0;10.87;0
1298;"刀削麵";"穀物類";264.833;8.353;225.69;72.85;230.81;56.1804;0
1299;"大麥";"穀物類";367.177;9.3;37.0;376.0;180.0;74.2;0
1300;"大麥片";"穀物類";364.616;8.636;7.185;245.965;129.095;76.6666;0
1301;"小米";"穀物類";370.194;11.3135;1.0;201.92;164.29;71.6907;0
1302;"小麥";"穀物類";361.642;14.118;1.37;364.35;240.805;69.1678;0
1303;"小麥胚芽";"穀物類";417.003;31.362;3.115;986.125;1172.74;47.9154;0
1304;"小薏仁";"穀物類";359.175;8.7175;2.738;154.982;142.015;77.0869;2
1305;"小薏仁粉";"穀物類";388.848;7.118;9.83;307.271;165.699;84.9554;2
1306;"中筋麵粉";"穀物類";361.028;11.4535;3.65;124.835;75.86;74.0972;0
1307;"水餃皮";"穀物類";261.773;7.7565;628.805;65.1111;52.1177;56.9823;0
1308;"加鈣米";"穀物類";355.052;7.37;7.58;83.19;86.5;77.68;0
1309;"去筋麵粉";"穀物類";354.949;0.181;28.606;9.027;38.2861;85.7443;0
1310;"玉米胚芽";"穀物類";365.885;7.035;1.3895;93.834;65.0028;80.3116;0
1311;"玉米粉";"穀物類";368.578;0.323;13.778;4.272;14.342;88.3084;0
1312;"玉米粒罐頭";"穀物類";94.361;2.193;240.18;180.215;58.215;18.492;0
1313;"玉米醬罐頭";"穀物類";65.0871;1.4045;275.517;91.9425;33.2097;13.9809;0
1314;"白玉米";"穀物類";65.8248;3.4;5.0;200.0;100.0;11.45;0
1315;"白秈糯米(台中糯70號秈米)";"穀物類";361.36;7.8625;1.31;94.87;79.545;78.439;0
1316;"白飯";"穀物類";183.136;3.09;2.03;39.99;39.29;41.01;0
1317;"白粳糯米(台中189號粳米)";"穀物類";358.626;8.38;2.22;118.7;109.9;78.036;0
1318;"白粳糯米(台粳糯1號粳米)";"穀物類";357.685;8.2;4.0;93.0;55.0;76.8;0
1319;"白糯米粉";"穀物類";359.895;4.505;15.861;32.76;48.8693;82.3007;0
1320;"全麥麵粉";"穀物類";358.293;13.215;1.4595;259.343;249.286;70.9129;0
1321;"有機玉米";"穀物類";105.772;2.666;0.6634;278.863;87.7928;17.5662;0
1322;"有機全麥麵粉";"穀物類";361.229;12.474;1.996;311.025;254.465;72.4612;0
1323;"有機米";"穀物類";352.352;8.112;3.92;93.83;79.08;76.544;0
1324;"有機紅糯米";"穀物類";361.696;9.92;0.591;329.764;346.247;72.5936;0
1325;"有機糙米(粳米)";"穀物類";347.674;7.575;1.64;246.63;225.27;74.6789;0
1326;"米胚芽";"穀物類";390.945;17.024;4.9941;1320.61;1604.46;52.8858;0
1327;"米苔目";"穀物類";120.317;0.555;9.5;5.32;12.38;29.635;0
1328;"米粉(平均值)";"穀物類";366.282;2.0527;136.315;8.615;184.312;85.3234;0
1329;"米漿粉";"穀物類";440.901;9.08;2.58;165.09;120.85;74.3183;0
1330;"低筋麵粉";"穀物類";363.608;8.0855;1.43;147.535;74.845;78.1938;0
1331;"免煮飯";"穀物類";168.121;3.23;15.94;7.54;34.38;37.05;0
1332;"冷凍玉米粒";"穀物類";173.579;3.1;8.0;210.0;72.0;22.53;0
1333;"即食燕麥片";"穀物類";406.251;11.909;2.996;331.54;358.787;67.8638;0
1334;"拉麵";"穀物類";290.355;9.108;428.965;77.325;105.8;62.1292;0
1335;"油麵條";"穀物類";362.81;11.205;894.23;100.24;87.3;77.694;0
1336;"秈米(台中在來2號)";"穀物類";354.788;8.2;2.0;114.0;77.0;76.3;0
1337;"秈米(台中秈10號)";"穀物類";354.922;7.5;2.0;86.0;55.0;77.2;0
1338;"秈米(平均值)";"穀物類";354.855;7.85;2.0;100.0;66.0;76.75;0
1339;"秈米粉";"穀物類";363.249;4.157;10.438;14.8265;55.0436;83.3658;0
1340;"春捲皮";"穀物類";239.244;8.29;544.974;74.7509;65.2242;50.4453;0
1341;"紅薏仁";"穀物類";386.207;13.9345;1.486;452.598;486.357;65.8389;2
1342;"紅蘿蔔麵";"穀物類";349.807;12.082;368.03;122.96;117.18;73.7599;0
1343;"胚芽米(台中秈10號)";"穀物類";362.885;7.39;1.18;274.92;319.28;76.4742;0
1344;"胚芽米(粳米)";"穀物類";368.336;7.408;1.78;257.79;284.23;77.7395;0
1345;"埔里米粉";"穀物類";355.047;0.534;3.4;3.69;34.06;87.726;0
1346;"益全香米";"穀物類";354.238;7.892;1.123;67.267;62.968;77.6371;0
1347;"益全香米發芽米";"穀物類";356.738;7.406;3.314;167.003;285.424;73.8638;0
1348;"益全香米糙米";"穀物類";360.382;8.955;3.054;223.156;284.097;73.6494;0
1349;"高梁";"穀物類";368.322;12.5;3.0;277.0;155.0;68.8;0
1350;"高筋麵粉";"穀物類";361.577;12.945;0.8;107.835;81.325;73.0587;0
1351;"高纖米";"穀物類";362.723;8.276;3.15;260.15;282.54;75.1674;0
1352;"乾麵條";"穀物類";348.121;12.3;142.0;105.0;104.0;71.7;0
1353;"乾麵條(高鹽)";"穀物類";367.56;11.201;983.79;95.17;110.74;78.7148;0
1354;"甜玉米";"穀物類";112.964;3.8425;3.1972;262.365;89.3365;18.4258;0
1355;"細米粉";"穀物類";352.623;0.374;196.885;8.485;153.335;87.1643;0
1356;"蚵仔麵線";"穀物類";304.999;11.268;2813.42;120.81;169.88;62.3046;0
1357;"通心麵";"穀物類";356.219;13.818;25.38;170.935;135.7;72.5922;0
1358;"野生紅米";"穀物類";359.713;7.693;8.286;252.65;320.613;74.7352;0
1359;"紫玉米";"穀物類";167.894;4.461;0.9235;252.861;138.551;34.4208;0
1360;"菠菜條";"穀物類";353.258;11.792;310.13;129.64;115.14;74.3597;0
1361;"越光米";"穀物類";339.507;7.556;0.7905;89.6855;89.1276;73.25;0
1362;"黑秈糯米";"穀物類";357.408;10.1235;2.5;301.85;205.345;70.1026;0
1363;"黑麥片";"穀物類";359.246;7.784;1.3288;356.603;203.007;77.3014;0
1364;"意麵";"穀物類";287.721;10.069;571.98;249.93;155.89;60.1044;0
1365;"粳米(台中189號)";"穀物類";355.615;7.5;2.76;84.7;77.17;78.0588;0
1366;"粳米(台粳2號)";"穀物類";354.331;7.01;3.54;101.18;97.38;78.07;0
1367;"粳米(台粳8號)";"穀物類";358.08;6.282;0.79;76.35;77.41;79.7726;0
1368;"粳米(台粳9號)";"穀物類";358.262;6.245;1.0;71.69;77.84;79.9128;0
1369;"粳米(平均值)";"穀物類";353.359;6.8935;1.8217;80.9566;75.9145;78.0067;0
1370;"粳米(高雄139號)";"穀物類";354.326;5.663;0.57;82.78;76.42;79.652;0
1371;"粳米(高雄142號)";"穀物類";352.516;7.0;4.0;74.0;49.0;77.7;0
1372;"壽司米";"穀物類";354.973;6.911;1.3;60.92;69.54;78.5636;0
1373;"精米";"穀物類";356.155;6.971;1.8224;104.478;123.78;78.105;0
1374;"粿仔條";"穀物類";191.846;0.511;14.65;4.27;12.32;45.0229;0
1375;"衛生油麵";"穀物類";162.12;5.465;66.965;49.48;48.79;31.1845;0
1376;"濁水米粉";"穀物類";354.662;5.25;208.66;13.67;365.54;81.08;0
1377;"燕麥";"穀物類";406.036;10.9165;3.905;292.655;291.965;67.4401;0
1378;"燕麥片";"穀物類";393.374;12.3;3.0;329.0;116.0;64.1;0
1379;"餛飩皮";"穀物類";269.171;8.34;500.873;77.1701;61.2115;58.1781;0
1380;"蕎麥";"穀物類";360.843;11.037;1.8033;394.247;298.76;71.2715;0
1381;"糙米粉";"穀物類";392.739;11.3;6.0;267.0;193.0;78.1;0
1382;"糙米麩";"穀物類";384.231;7.8195;6.9475;332.516;270.744;81.4389;0
1383;"糙秈米";"穀物類";358.737;7.285;3.504;304.331;344.946;73.6444;0
1384;"糙粳米";"穀物類";361.136;7.2427;2.9356;279.414;309.554;75.1798;0
1385;"糙薏仁";"穀物類";388.138;13.237;0.205;455.297;495.406;66.0765;2
1386;"鍋燒意麵";"穀物類";475.374;10.0;990.22;122.45;125.03;58.5053;0
1387;"鍋燒麵";"穀物類";119.011;4.4915;41.635;5.065;31.79;24.5534;0
1388;"薏仁";"穀物類";378.49;14.0733;1.8733;250.74;300.613;66.2196;2
1389;"薏仁粉";"穀物類";401.224;10.89;10.855;185.435;211.14;79.99;2
1390;"雞蛋麵";"穀物類";355.463;12.511;466.91;131.75;127.2;74.8198;0
1391;"雞絲麵";"穀物類";459.556;9.4;2450.12;78.39;135.995;54.9905;0
1392;"爆米花玉米";"穀物類";370.828;10.93;0.8;258.23;331.74;71.65;0
1393;"糯小米";"穀物類";369.325;11.38;0.0;166.94;116.4;75.2461;0
1394;"糯玉米";"穀物類";172.18;4.727;1.17;272.717;137.284;33.4494;0
1395;"糯高梁";"穀物類";362.326;10.69;0.0;128.93;75.32;75.6852;0
1396;"麵包粉";"穀物類";367.258;14.423;255.836;128.798;133.628;74.5879;0
1397;"麵茶粉";"穀物類";420.048;7.196;50.566;107.066;77.8385;82.8567;0
1398;"麵筋";"穀物類";638.713;42.5115;6.875;11.47;60.9;0.0;2
1399;"麵腸";"穀物類";137.499;20.636;47.45;32.61;77.36;9.6858;2
1400;"麵線";"穀物類";313.009;10.4845;2834.05;95.085;104.42;65.7858;0
1401;"九層塔";"蔬菜類";17.9887;2.904;1.6471;347.137;52.9026;1.9083;0
1402;"千寶菜";"蔬菜類";17.8546;1.457;64.903;157.448;25.294;3.2175;0
1403;"千寶菜(日本種)";"蔬菜類";22.5444;1.971;26.961;421.883;37.003;3.9938;0
1404;"千寶菜平均值";"蔬菜類";20.1995;1.714;45.932;289.665;31.1485;3.6057;0
1405;"土植小白菜(10月取樣)";"蔬菜類";11.4178;1.065;70.87;139.84;26.33;1.6971;0
1406;"土植小白菜(1月取樣)";"蔬菜類";10.4144;1.15;109.604;109.36;23.924;1.5029;0
1407;"土植小白菜(4月取樣)";"蔬菜類";13.1398;1.05;124.901;138.737;32.1196;2.2367;0
1408;"土植小白菜(7月取樣)";"蔬菜類";10.4789;0.96;119.099;143.937;23.7015;1.8059;0
1409;"土植本島萵苣(10月取樣)";"蔬菜類";13.8764;1.142;7.46;278.42;37.71;2.2114;0
1410;"土植本島萵苣(1月取樣)";"蔬菜類";16.7144;1.563;65.466;157.656;28.957;2.476;0
1411;"土植本島萵苣(4月取樣)";"蔬菜類";16.7502;0.874;45.7111;172.213;30.3346;3.2721;0
1412;"土植本島萵苣(7月取樣)";"蔬菜類";23.4994;1.364;90.1904;166.442;25.8149;4.3623;0
1413;"土植青江菜(10月取樣)";"蔬菜類";11.8552;1.425;117.11;85.79;27.22;1.6318;0
1414;"土植青江菜(1月取樣)";"蔬菜類";10.1525;1.307;73.07;113.996;32.717;1.62;0
1415;"土植青江菜(4月取樣)";"蔬菜類";10.7355;0.96;110.196;86.3894;32.2656;1.8395;0
1416;"土植青江菜(7月取樣)";"蔬菜類";14.8163;1.507;92.3846;107.55;31.3781;2.5334;0
1417;"土植蕹菜(10月取樣)";"蔬菜類";17.4629;1.809;121.8;247.23;21.64;2.64;0
1418;"土植蕹菜(1月取樣)";"蔬菜類";21.5859;1.958;165.886;84.277;24.182;3.5091;0
1419;"土植蕹菜(4月取樣)";"蔬菜類";19.6272;1.735;104.746;327.386;25.4318;3.47;0
1420;"土植蕹菜(7月取樣)";"蔬菜類";17.0068;1.917;97.0295;180.55;33.7805;2.781;0
1421;"大心芥菜";"蔬菜類";35.312;0.9815;12.4683;371.035;29.6958;0.0;0
1422;"大芥菜";"蔬菜類";19.1256;0.75;35.0;180.0;25.0;3.37;0
1423;"大蒜";"蔬菜類";125.782;6.029;5.9597;403.729;138.977;28.1821;0
1424;"小白菜平均值";"蔬菜類";11.9384;1.1958;52.8271;239.147;28.1559;1.8892;0
1425;"小甜椒(青皮)";"蔬菜類";34.5107;1.442;0.3173;210.654;25.3717;6.7691;0
1426;"山東大蔥";"蔬菜類";30.6474;1.304;8.022;2066.54;263.294;6.7256;0
1427;"山芹菜";"蔬菜類";27.349;2.8;26.0;400.0;61.0;0.41;0
1428;"山蘇菜";"蔬菜類";29.2787;3.165;5.0112;367.425;55.8291;5.0663;0
1429;"不結球白菜平均值";"蔬菜類";14.0061;1.4828;55.1394;276.103;35.0928;2.2239;0
1430;"不結球萵苣平均值";"蔬菜類";16.3382;1.089;13.9221;278.001;31.7014;2.8915;0
1431;"日本南瓜";"蔬菜類";85.8109;0.582;3.0481;417.45;55.239;20.7791;0
1432;"水植小白菜(10月取樣)";"蔬菜類";11.9979;1.091;6.35;291.56;29.36;1.764;0
1433;"水植小白菜(1月取樣)";"蔬菜類";12.7756;1.452;8.541;359.344;30.527;2.0707;0
1434;"水植小白菜(4月取樣)";"蔬菜類";13.351;0.979;10.8848;324.44;26.4708;2.3965;0
1435;"水植小白菜(7月取樣)";"蔬菜類";12.2164;0.902;8.8591;269.976;29.712;2.3612;0
1436;"水植本島萵苣(10月取樣)";"蔬菜類";11.5701;1.144;2.85;405.76;34.37;1.6187;0
1437;"水植本島萵苣(1月取樣)";"蔬菜類";13.7989;1.561;2.694;415.399;34.276;2.1354;0
1438;"水植本島萵苣(4月取樣)";"蔬菜類";14.8005;0.97;2.1425;403.949;46.8584;2.6519;0
1439;"水植本島萵苣(7月取樣)";"蔬菜類";12.602;1.442;3.0983;419.764;35.8819;1.902;0
1440;"水植波士頓萵苣";"蔬菜類";7.5562;1.183;8.5678;289.327;35.3009;0.6942;0
1441;"水植青江菜(10月取樣)";"蔬菜類";10.943;1.371;14.3;307.68;33.44;1.4127;0
1442;"水植青江菜(1月取樣)";"蔬菜類";12.4853;1.243;5.659;200.272;30.543;2.3513;0
1443;"水植青江菜(4月取樣)";"蔬菜類";14.3465;1.397;11.6504;376.201;34.958;2.3967;0
1444;"水植青江菜(7月取樣)";"蔬菜類";13.9288;1.651;12.7177;376.53;34.5202;2.1855;0
1445;"水植蕹菜(10月取樣)";"蔬菜類";22.7065;2.185;29.29;439.5;51.08;3.7963;0
1446;"水植蕹菜(1月取樣)";"蔬菜類";27.3093;2.704;14.579;627.731;62.923;4.5463;0
1447;"水植蕹菜(4月取樣)";"蔬菜類";23.5584;2.2;13.2092;504.633;63.1737;4.2901;0
1448;"水植蕹菜(7月取樣)";"蔬菜類";17.1858;1.919;8.1395;640.95;55.3131;2.7204;0
1449;"水菜(日本種)";"蔬菜類";10.9221;1.164;2.294;287.547;21.072;1.5872;0
1450;"火炭母草";"蔬菜類";12.0412;1.6;26.0;540.0;22.0;1.24;0
1451;"牛蒡";"蔬菜類";84.456;2.5407;14.5052;357.691;92.7067;19.1474;0
1452;"冬瓜";"蔬菜類";12.7817;0.4305;2.7948;121.79;15.8891;2.7231;0
1453;"冬瓜平均值";"蔬菜類";9.5068;0.4328;1.7755;180.953;14.5255;2.0144;0
1454;"包心白菜";"蔬菜類";14.4889;1.1837;13.65;171.477;34.69;2.5909;0
1455;"包心芥菜";"蔬菜類";22.1574;1.229;15.2594;265.728;22.5749;2.877;0
1456;"奶油萵苣(日本種)";"蔬菜類";15.6951;1.093;1.227;321.311;29.925;2.6276;0
1457;"本島萵苣平均值";"蔬菜類";15.7578;1.3069;25.4387;324.212;31.9366;2.6422;0
1458;"玉米筍";"蔬菜類";29.1696;2.155;2.033;222.066;54.3362;5.5827;0
1459;"甘藍(扁圓形)";"蔬菜類";22.9938;1.2;17.0;150.0;28.0;4.36;0
1460;"甘藍(圓球形)";"蔬菜類";24.4409;1.432;10.9997;183.094;30.0021;4.8866;0
1461;"甘藍平均值";"蔬菜類";23.8309;1.3447;12.1262;179.266;31.4966;4.7806;0
1462;"甘藍芽";"蔬菜類";33.0137;2.6525;12.061;312.094;41.4055;5.3965;0
1463;"甘藍乾";"蔬菜類";179.845;7.22;3853.7;870.0;143.2;38.86;0
1464;"甘藷葉";"蔬菜類";28.1708;3.1707;35.3528;413.396;40.6146;4.5187;0
1465;"甘藷葉平均值";"蔬菜類";26.3215;3.2464;45.0247;408.023;47.6482;4.0277;0
1466;"白皮蛇瓜";"蔬菜類";18.7305;1.44;22.0;200.0;31.0;3.17;0
1467;"白洋?";"蔬菜類";35.3809;0.958;2.475;111.778;22.683;8.2881;0
1468;"白莧菜";"蔬菜類";17.4757;1.892;19.8572;507.422;44.561;2.5564;0
1469;"白菜芽";"蔬菜類";70.4006;2.736;19.879;255.197;48.363;15.2676;0
1470;"白鳳菜";"蔬菜類";27.308;2.0;28.0;380.0;42.0;4.8;0
1471;"白蘆筍";"蔬菜類";25.2835;1.8453;3.5594;204.266;35.323;4.9074;0
1472;"白蘿蔔";"蔬菜類";18.0842;0.738;24.657;144.738;19.6526;3.7978;0
1473;"白蘿蔔(長形)";"蔬菜類";19.1585;0.402;65.211;97.82;14.501;4.4078;0
1474;"白蘿蔔平均值";"蔬菜類";18.6213;0.57;44.934;121.279;17.0768;4.1028;0
1475;"有機小白菜(10月取樣)";"蔬菜類";12.9507;1.347;23.03;294.44;27.11;1.9007;0
1476;"有機小白菜(1月取樣)";"蔬菜類";9.2122;1.842;79.227;218.173;29.711;0.7598;0
1477;"有機小白菜(4月取樣)";"蔬菜類";14.4059;1.254;39.6322;320.073;36.5593;2.4329;0
1478;"有機小白菜(7月取樣)";"蔬菜類";10.9009;1.258;32.9271;259.885;22.3459;1.7418;0
